model_id,split,dataset,label,n,min,p25,median,p75,max,mean
lodo_hold_iscx,test,_all_,_all_,140,0.0,0.0032154340836012,0.0032154340836012,0.0032154340836012,0.6249798751360436,0.007220228322629912
lodo_hold_iscx,test,iscx,_all_,140,0.0,0.0032154340836012,0.0032154340836012,0.0032154340836012,0.6249798751360436,0.007220228322629912
lodo_hold_iscx,test,iscx,0,109,0.0,0.0032154340836012,0.0032154340836012,0.0032154340836012,0.6249798751360436,0.008394605775017177
lodo_hold_iscx,test,iscx,1,31,0.0,0.0032154340836012,0.0032154340836012,0.0032154340836012,0.0032154340836012,0.0030909656674617983
lodo_hold_usbvpn,val,_all_,_all_,29,0.0348294569764981,0.034987518001307415,0.035126748181837544,0.03520115408422555,0.035325028413157336,0.0351097338880899
lodo_hold_usbvpn,val,iscx,_all_,17,0.0348294569764981,0.0349544435867709,0.03507383003366356,0.03514833443161519,0.0352986852322075,0.035061334373967204
lodo_hold_usbvpn,val,iscx,0,16,0.0348294569764981,0.034953233628614216,0.03503266119586742,0.035137624551466885,0.0352986852322075,0.0350558968703642
lodo_hold_usbvpn,val,iscx,1,1,0.03514833443161519,0.03514833443161519,0.03514833443161519,0.03514833443161519,0.03514833443161519,0.03514833443161519
lodo_hold_usbvpn,val,vnat,_all_,12,0.0349804049905834,0.035113151008726876,0.0351885876886303,0.03525159984256399,0.035325028413157336,0.03517829986643039
lodo_hold_usbvpn,val,vnat,0,12,0.0349804049905834,0.035113151008726876,0.0351885876886303,0.03525159984256399,0.035325028413157336,0.03517829986643039
lodo_hold_usbvpn,test,_all_,_all_,504,0.03486046527903645,0.0349666932067741,0.03503726933205058,0.03507936248768194,0.035363843159652644,0.035034338716435444
lodo_hold_usbvpn,test,usbvpn,_all_,504,0.03486046527903645,0.0349666932067741,0.03503726933205058,0.03507936248768194,0.035363843159652644,0.035034338716435444
lodo_hold_usbvpn,test,usbvpn,0,481,0.03486046527903645,0.0349666932067741,0.03503664506408398,0.03507383003366356,0.03522421560742406,0.035029438614584615
lodo_hold_usbvpn,test,usbvpn,1,23,0.03497467032927875,0.035058093275840835,0.0351667108231069,0.035211606104908935,0.035363843159652644,0.03513681475948973
lodo_hold_vnat,val,_all_,_all_,90,2.5361231179956858e-05,2.754286051426972e-05,2.815107938415197e-05,3.416344240726733e-05,0.5257381700787314,0.03820855745877049
lodo_hold_vnat,val,iscx,_all_,17,5.983518768420305e-05,0.030317921563223323,0.16651556852689797,0.2832686612832728,0.4503741486471533,0.17109433468892074
lodo_hold_vnat,val,iscx,0,16,5.983518768420305e-05,0.02703133724912469,0.15618228109584492,0.25320238776116916,0.4503741486471533,0.1610692927754644
